benchmark,mode,adaptive_trigger_mode,repeat_index,stale_tracking,use_initial_bfs,threads,result,runtime_ms,checked_paths,stale_paths,duplicate_freshness_failures,total_pairwise_prefix_lca_divergence,avg_pairwise_prefix_lca_divergence,refinements,search_failed,lcps_checked_prefix_queries,lcps_stale_prefix_queries,lcps_checked_prefix_hits,lcps_stale_prefix_hits,lcps_search_invocations,lcps_full_cache_suffix_invocations,lcps_full_cache_suffix_fallbacks,lcps_effective_priority_decisions,batch_lcps_invocations,batch_lcps_available_slots_total,batch_lcps_candidates_generated,batch_lcps_candidates_selected,batch_lcps_candidate_generation_failures,batch_lcps_avg_candidate_pool_size,batch_lcps_avg_selected_batch_size,batch_lcps_effective_batch_decisions,batch_lcps_candidate_generation_time_ms,batch_lcps_selection_time_ms,adaptive_batch_trigger_mode,adaptive_batch_invocations,adaptive_batch_fallbacks,adaptive_triggered_by_duplicate,adaptive_triggered_by_stale,adaptive_triggered_by_search_failed,adaptive_triggered_by_idle_slot,adaptive_min_available_slots
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,16,SAFE,8566,19,1,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,4,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_STALE,STALE_ONLY,0,true,true,4,SAFE,3468,7,1,3,18.4,0.8761904761904761,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,4,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_STALE,STALE_ONLY,0,true,true,8,SAFE,5186,11,1,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,4,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_STALE,STALE_ONLY,0,true,true,16,SAFE,8571,19,1,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,4,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_SEARCH_FAILED,SEARCH_FAILED_ONLY,0,true,true,4,SAFE,3480,7,1,3,18.4,0.8761904761904761,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,SEARCH_FAILED_ONLY,0,4,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_SEARCH_FAILED,SEARCH_FAILED_ONLY,0,true,true,8,SAFE,5199,11,1,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,SEARCH_FAILED_ONLY,0,4,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_SEARCH_FAILED,SEARCH_FAILED_ONLY,0,true,true,16,SAFE,8568,19,1,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,SEARCH_FAILED_ONLY,0,4,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_IDLE,IDLE_SLOT_ONLY,0,true,true,4,SAFE,3505,7,1,3,18.4,0.8761904761904761,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,IDLE_SLOT_ONLY,0,4,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_IDLE,IDLE_SLOT_ONLY,0,true,true,8,SAFE,5195,11,1,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,IDLE_SLOT_ONLY,0,4,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_IDLE,IDLE_SLOT_ONLY,0,true,true,16,SAFE,8583,19,1,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,IDLE_SLOT_ONLY,0,4,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,4,SAFE,3567,7,1,0,18.4,0.8761904761904761,4,0,0,0,0,0,0,0,0,0,4,6,24,6,0,6.0,1.5,3,23,1,ALWAYS_BATCH,4,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,8,SAFE,4969,10,0,0,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,3,9,36,9,0,12.0,3.0,3,62,2,ALWAYS_BATCH,3,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,16,SAFE,8585,19,1,0,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,4,18,44,18,0,11.0,4.5,4,78,4,ALWAYS_BATCH,4,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,4,SAFE,3432,7,1,3,18.4,0.8761904761904761,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,4,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,8,SAFE,5170,11,1,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,4,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,16,SAFE,8575,19,1,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,4,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,PAPER,n/a,0,true,true,4,SAFE,39166,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,PAPER,n/a,0,true,true,8,SAFE,52814,9,0,2,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,PAPER,n/a,0,true,true,16,SAFE,56349,17,0,2,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,BATCH_LCPS,n/a,0,true,true,4,SAFE,39150,5,0,0,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,2,4,16,4,0,8.0,2.0,0,25,1,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,BATCH_LCPS,n/a,0,true,true,8,SAFE,40827,9,0,0,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,2,8,32,8,0,16.0,4.0,0,67,3,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,BATCH_LCPS,n/a,0,true,true,16,SAFE,56279,17,0,0,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,2,16,36,16,0,18.0,8.0,0,82,8,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,4,SAFE,39232,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,8,SAFE,52836,9,0,2,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,16,SAFE,56541,17,0,2,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,ADAPTIVE_STALE,STALE_ONLY,0,true,true,4,SAFE,51099,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,ADAPTIVE_STALE,STALE_ONLY,0,true,true,8,SAFE,52366,9,0,2,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,ADAPTIVE_STALE,STALE_ONLY,0,true,true,16,SAFE,44256,17,0,2,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,ADAPTIVE_SEARCH_FAILED,SEARCH_FAILED_ONLY,0,true,true,4,SAFE,39199,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,SEARCH_FAILED_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,ADAPTIVE_SEARCH_FAILED,SEARCH_FAILED_ONLY,0,true,true,8,SAFE,52780,9,0,2,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,SEARCH_FAILED_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,ADAPTIVE_SEARCH_FAILED,SEARCH_FAILED_ONLY,0,true,true,16,SAFE,56283,17,0,2,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,SEARCH_FAILED_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,ADAPTIVE_IDLE,IDLE_SLOT_ONLY,0,true,true,4,SAFE,39145,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,IDLE_SLOT_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,ADAPTIVE_IDLE,IDLE_SLOT_ONLY,0,true,true,8,SAFE,41625,9,0,2,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,IDLE_SLOT_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,ADAPTIVE_IDLE,IDLE_SLOT_ONLY,0,true,true,16,SAFE,56239,17,0,2,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,IDLE_SLOT_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,4,SAFE,51184,5,0,0,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,2,4,16,4,0,8.0,2.0,0,28,1,ALWAYS_BATCH,2,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,8,SAFE,40837,9,0,0,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,2,8,32,8,0,16.0,4.0,0,62,3,ALWAYS_BATCH,2,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,16,SAFE,44319,17,0,0,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,2,16,36,16,0,18.0,8.0,0,86,5,ALWAYS_BATCH,2,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,4,SAFE,39141,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,8,SAFE,52842,9,0,2,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_1.i_2-db2cf3f1,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,16,SAFE,45267,17,0,2,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,PAPER,n/a,0,true,true,4,SAFE,40350,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,PAPER,n/a,0,true,true,8,SAFE,53190,9,0,2,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,PAPER,n/a,0,true,true,16,SAFE,56490,17,0,2,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,BATCH_LCPS,n/a,0,true,true,4,SAFE,51283,5,0,0,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,2,4,16,4,0,8.0,2.0,0,25,1,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,BATCH_LCPS,n/a,0,true,true,8,SAFE,53083,9,0,0,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,2,8,32,8,0,16.0,4.0,0,74,3,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,BATCH_LCPS,n/a,0,true,true,16,SAFE,57261,17,0,0,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,2,16,36,16,0,18.0,8.0,0,77,7,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,4,SAFE,51270,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,8,SAFE,53247,9,0,2,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,16,SAFE,68521,17,0,2,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,ADAPTIVE_STALE,STALE_ONLY,0,true,true,4,SAFE,51290,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,ADAPTIVE_STALE,STALE_ONLY,0,true,true,8,SAFE,47263,9,0,2,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,ADAPTIVE_STALE,STALE_ONLY,0,true,true,16,SAFE,56510,17,0,2,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,ADAPTIVE_SEARCH_FAILED,SEARCH_FAILED_ONLY,0,true,true,4,SAFE,39519,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,SEARCH_FAILED_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,ADAPTIVE_SEARCH_FAILED,SEARCH_FAILED_ONLY,0,true,true,8,SAFE,53069,9,0,2,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,SEARCH_FAILED_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,ADAPTIVE_SEARCH_FAILED,SEARCH_FAILED_ONLY,0,true,true,16,SAFE,56540,17,0,2,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,SEARCH_FAILED_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,ADAPTIVE_IDLE,IDLE_SLOT_ONLY,0,true,true,4,SAFE,51267,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,IDLE_SLOT_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,ADAPTIVE_IDLE,IDLE_SLOT_ONLY,0,true,true,8,SAFE,53071,9,0,2,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,IDLE_SLOT_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,ADAPTIVE_IDLE,IDLE_SLOT_ONLY,0,true,true,16,SAFE,47806,17,0,2,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,IDLE_SLOT_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,4,SAFE,51267,5,0,0,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,2,4,16,4,0,8.0,2.0,0,24,1,ALWAYS_BATCH,2,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,8,SAFE,53097,9,0,0,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,2,8,32,8,0,16.0,4.0,0,69,4,ALWAYS_BATCH,2,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,16,SAFE,56604,17,0,0,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,2,16,36,16,0,18.0,8.0,0,95,6,ALWAYS_BATCH,2,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,4,SAFE,51291,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,8,SAFE,53042,9,0,2,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_2.i_2-b9aa1d3f,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,16,SAFE,57064,17,0,2,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,PAPER,n/a,0,true,true,4,SAFE,39577,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,PAPER,n/a,0,true,true,8,SAFE,29016,9,0,2,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,PAPER,n/a,0,true,true,16,SAFE,32520,17,0,2,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,BATCH_LCPS,n/a,0,true,true,4,SAFE,27245,5,0,0,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,2,4,16,4,0,8.0,2.0,0,23,1,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,BATCH_LCPS,n/a,0,true,true,8,SAFE,29019,9,0,0,16.46071428571429,0.4572420634920636,2,0,0,0,0,0,0,0,0,0,2,8,32,8,0,16.0,4.0,0,71,5,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,BATCH_LCPS,n/a,0,true,true,16,SAFE,32623,17,0,0,41.47239288489288,0.30494406533009466,2,0,0,0,0,0,0,0,0,0,2,16,36,16,0,18.0,8.0,0,80,6,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,4,SAFE,27269,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,8,SAFE,41376,9,0,2,16.460714285714285,0.4572420634920635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,16,SAFE,32610,17,0,2,41.47239288489287,0.3049440653300946,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,2,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-jain_4.i_2-d2b55c6a,ADAPTIVE_STALE,STALE_ONLY,0,true,true,4,SAFE,27222,5,0,2,6.416666666666667,0.6416666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,2,0,0,0,0,2
