benchmark,mode,adaptive_trigger_mode,repeat_index,stale_tracking,use_initial_bfs,threads,result,runtime_ms,checked_paths,stale_paths,duplicate_freshness_failures,total_pairwise_prefix_lca_divergence,avg_pairwise_prefix_lca_divergence,refinements,search_failed,lcps_checked_prefix_queries,lcps_stale_prefix_queries,lcps_checked_prefix_hits,lcps_stale_prefix_hits,lcps_search_invocations,lcps_full_cache_suffix_invocations,lcps_full_cache_suffix_fallbacks,lcps_effective_priority_decisions,batch_lcps_invocations,batch_lcps_available_slots_total,batch_lcps_candidates_generated,batch_lcps_candidates_selected,batch_lcps_candidate_generation_failures,batch_lcps_avg_candidate_pool_size,batch_lcps_avg_selected_batch_size,batch_lcps_effective_batch_decisions,batch_lcps_candidate_generation_time_ms,batch_lcps_selection_time_ms,adaptive_batch_trigger_mode,adaptive_batch_invocations,adaptive_batch_fallbacks,adaptive_triggered_by_duplicate,adaptive_triggered_by_stale,adaptive_triggered_by_search_failed,adaptive_triggered_by_idle_slot,adaptive_triggered_by_first_fill,adaptive_triggered_by_first_fill_or_stale,adaptive_triggered_by_threads_ge_4_first_fill,first_dispatch_in_current_abstraction,adaptive_min_available_slots
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,16,SAFE,7033,18,1,2,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,68,7,FIRST_FILL_ONLY,1,2,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,1,true,true,16,SAFE,8765,19,1,3,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,58,5,FIRST_FILL_ONLY,1,3,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,2,true,true,16,SAFE,7017,18,1,2,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,67,5,FIRST_FILL_ONLY,1,2,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,3,true,true,16,SAFE,7237,18,1,2,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,65,5,FIRST_FILL_ONLY,1,2,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,4,true,true,16,SAFE,8737,19,1,3,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,61,7,FIRST_FILL_ONLY,1,3,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,4,SAFE,3072,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,25,1,FIRST_FILL_OR_STALE,1,2,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,1,true,true,4,SAFE,3069,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,22,1,FIRST_FILL_OR_STALE,1,2,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,2,true,true,4,SAFE,3023,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,21,1,FIRST_FILL_OR_STALE,1,2,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,3,true,true,4,SAFE,3037,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,24,1,FIRST_FILL_OR_STALE,1,2,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,4,true,true,4,SAFE,3036,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,23,1,FIRST_FILL_OR_STALE,1,2,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,8,SAFE,4870,10,2,2,29.579365079365083,0.6573192239858907,4,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,59,2,FIRST_FILL_OR_STALE,1,2,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,1,true,true,8,SAFE,4828,10,1,2,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,58,2,FIRST_FILL_OR_STALE,1,2,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,2,true,true,8,SAFE,4600,10,1,2,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,55,3,FIRST_FILL_OR_STALE,1,2,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,3,true,true,8,SAFE,5301,11,1,3,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,54,3,FIRST_FILL_OR_STALE,1,3,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,4,true,true,8,SAFE,5451,12,3,4,50.57936507936508,0.7663540163540165,5,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,54,2,FIRST_FILL_OR_STALE,1,4,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,16,SAFE,8699,19,1,3,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,66,5,FIRST_FILL_OR_STALE,1,3,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,1,true,true,16,SAFE,7022,18,1,2,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,66,5,FIRST_FILL_OR_STALE,1,2,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,2,true,true,16,SAFE,8514,20,3,4,109.82389081506727,0.5780204779740383,5,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,74,8,FIRST_FILL_OR_STALE,1,4,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,3,true,true,16,SAFE,7009,18,1,2,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,72,6,FIRST_FILL_OR_STALE,1,2,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,4,true,true,16,SAFE,6969,18,1,2,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,65,6,FIRST_FILL_OR_STALE,1,2,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,4,SAFE,3029,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,21,1,THREADS_GE_,1,2,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,1,true,true,4,SAFE,3053,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,22,1,THREADS_GE_,1,2,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,2,true,true,4,SAFE,3310,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,25,1,THREADS_GE_,1,2,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,3,true,true,4,SAFE,3020,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,25,1,THREADS_GE_,1,2,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,4,true,true,4,SAFE,3019,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,24,1,THREADS_GE_,1,2,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,8,SAFE,4846,10,1,2,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,56,2,THREADS_GE_,1,2,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,1,true,true,8,SAFE,4844,10,1,2,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,53,3,THREADS_GE_,1,2,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,2,true,true,8,SAFE,4836,10,1,2,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,52,2,THREADS_GE_,1,2,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,3,true,true,8,SAFE,5527,11,1,3,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,54,4,THREADS_GE_,1,3,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,4,true,true,8,SAFE,5285,11,1,3,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,62,3,THREADS_GE_,1,3,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,16,SAFE,8775,19,1,3,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,62,5,THREADS_GE_,1,3,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,1,true,true,16,SAFE,7007,18,1,2,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,64,6,THREADS_GE_,1,2,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,2,true,true,16,SAFE,6835,18,1,2,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,58,5,THREADS_GE_,1,2,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,3,true,true,16,SAFE,6819,18,1,2,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,72,6,THREADS_GE_,1,2,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,4,true,true,16,SAFE,7239,18,1,2,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,67,5,THREADS_GE_,1,2,0,0,0,0,0,0,1,true,2
